client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
760d15af6f635c722819c84325e8889ca77a3eda0b24a06c222308612ce2277e82db5e76e29a516844032b57bbcddab9d9fda24e306db90287499de88d97b2cb	common_voice_te_38821775.mp3	a46edfc291ae64f0c62edc974f87b300b466d8ba4613298e9a070429e2ee96a4	పరీక్షకు నిమిషం ఆలస్యమైనా అనుమతించేది లేదన్నారు		4	0	twenties	male_masculine	guntur krishna delta region		te	
760d15af6f635c722819c84325e8889ca77a3eda0b24a06c222308612ce2277e82db5e76e29a516844032b57bbcddab9d9fda24e306db90287499de88d97b2cb	common_voice_te_38821787.mp3	f8d73863ac0a2189cc48b14a748c56d01f39555c673c63006c373de5724aa0af	సౌందర్యమును గల్లి		4	0	twenties	male_masculine	guntur krishna delta region		te	
760d15af6f635c722819c84325e8889ca77a3eda0b24a06c222308612ce2277e82db5e76e29a516844032b57bbcddab9d9fda24e306db90287499de88d97b2cb	common_voice_te_38821789.mp3	bff30e1a680cf7a342e9344a3475e23c7583b203aa5e64e046df86fbc6461198	అయితే సోమవారం వారు కార్యలయానికి రాలేదు		4	0	twenties	male_masculine	guntur krishna delta region		te	
760d15af6f635c722819c84325e8889ca77a3eda0b24a06c222308612ce2277e82db5e76e29a516844032b57bbcddab9d9fda24e306db90287499de88d97b2cb	common_voice_te_38821790.mp3	dadcc3786f942c913ced299b994c50d6a58bc2d1bf9f631a3bfc2db147b3f70d	తెలుగుసవ్యసాచి మన కృష్ణరాయుడు		4	0	twenties	male_masculine	guntur krishna delta region		te	
760d15af6f635c722819c84325e8889ca77a3eda0b24a06c222308612ce2277e82db5e76e29a516844032b57bbcddab9d9fda24e306db90287499de88d97b2cb	common_voice_te_38821792.mp3	de5a1680b168ed1d845831280bda615df6ffc1feaf7b59ae072dea7fa3bd7fae	అందమైన సూక్తి అరుణోదయంబట్లు		4	0	twenties	male_masculine	guntur krishna delta region		te	
760d15af6f635c722819c84325e8889ca77a3eda0b24a06c222308612ce2277e82db5e76e29a516844032b57bbcddab9d9fda24e306db90287499de88d97b2cb	common_voice_te_38821793.mp3	a1b423ce7fd599ebf374582dae94a2d3fb65eb17ea0cda7af951d1f38899e456	చిన్న పద్యమప్ప జెప్పలేడు		4	0	twenties	male_masculine	guntur krishna delta region		te	
760d15af6f635c722819c84325e8889ca77a3eda0b24a06c222308612ce2277e82db5e76e29a516844032b57bbcddab9d9fda24e306db90287499de88d97b2cb	common_voice_te_38821805.mp3	0a23cede57f4fc207441342258ef60792bbc5fe5ca3ce7223fede896f5c6e743	ఫీజు చెల్లించిన రోజు నుంచి సంవత్సరం పాటు క్లాసులు వినొచ్చు		4	0	twenties	male_masculine	guntur krishna delta region		te	
760d15af6f635c722819c84325e8889ca77a3eda0b24a06c222308612ce2277e82db5e76e29a516844032b57bbcddab9d9fda24e306db90287499de88d97b2cb	common_voice_te_38821855.mp3	2a5ccef412920e2ef3e07312773db8c8d82fd661925176357022fe7a16b1d653	తెలుగుబాల! శతకం		4	0	twenties	male_masculine	guntur krishna delta region		te	
760d15af6f635c722819c84325e8889ca77a3eda0b24a06c222308612ce2277e82db5e76e29a516844032b57bbcddab9d9fda24e306db90287499de88d97b2cb	common_voice_te_38821858.mp3	7dca2772aeb1ff0189088547dfc32af4becc736d8234d09167f2b48dffcd5b10	చచ్చి కూడ చీల్చి యిచ్చు తనువు		4	0	twenties	male_masculine	guntur krishna delta region		te	
760d15af6f635c722819c84325e8889ca77a3eda0b24a06c222308612ce2277e82db5e76e29a516844032b57bbcddab9d9fda24e306db90287499de88d97b2cb	common_voice_te_38821859.mp3	15aa2c80be39c4c9327536d21c05d6deb3f098dffa69309241032785284962cd	విరుల జేరి హరుని శిరసు నెక్కిన చీమ		4	0	twenties	male_masculine	guntur krishna delta region		te	
760d15af6f635c722819c84325e8889ca77a3eda0b24a06c222308612ce2277e82db5e76e29a516844032b57bbcddab9d9fda24e306db90287499de88d97b2cb	common_voice_te_38821861.mp3	ee7a5f04dda4880df72ae3ea36a276ca80544b9cf9425237626fbba4e7b92234	భాషితము వేరు		4	0	twenties	male_masculine	guntur krishna delta region		te	
760d15af6f635c722819c84325e8889ca77a3eda0b24a06c222308612ce2277e82db5e76e29a516844032b57bbcddab9d9fda24e306db90287499de88d97b2cb	common_voice_te_39106038.mp3	19d3ad2cf18b15cbcfcc18201a9ed3c8f70c2905ef7ce72086b0d6563ada37a4	కోకిలమ్మ చేసికొన్న పుణ్యంబేమి		2	0	twenties	male_masculine	guntur krishna delta region		te	
760d15af6f635c722819c84325e8889ca77a3eda0b24a06c222308612ce2277e82db5e76e29a516844032b57bbcddab9d9fda24e306db90287499de88d97b2cb	common_voice_te_39106045.mp3	1a0d64ab13caa7102b40d32077f2b437e7a460ac0ba48f0405598f0dcd41fd1c	సోమవారం వర్షం పడవచ్చు		4	0	twenties	male_masculine	guntur krishna delta region		te	
760d15af6f635c722819c84325e8889ca77a3eda0b24a06c222308612ce2277e82db5e76e29a516844032b57bbcddab9d9fda24e306db90287499de88d97b2cb	common_voice_te_39106046.mp3	f4315630ee293799aa886ed1f400a95cfc3a7348d9730b71730202097f23d5a2	అడవి గాల్చు వేళ నగ్నికి సాయమై		4	0	twenties	male_masculine	guntur krishna delta region		te	
760d15af6f635c722819c84325e8889ca77a3eda0b24a06c222308612ce2277e82db5e76e29a516844032b57bbcddab9d9fda24e306db90287499de88d97b2cb	common_voice_te_39106047.mp3	cb9c2297b65809c0373e97c023f4f9718c8b58ad13b14bbefbd970a3263f924d	చెడ్డవాని చెలిమి చిచ్చువోలె		4	0	twenties	male_masculine	guntur krishna delta region		te	
6eadb22dab2ab811ab54ba036b25da8bc184677b2695efbad2e753eea56558737da69d454ab70aed5f3e99ab464e26cef59dac114d7816cb1b0e88b316cbaa1e	common_voice_te_40112577.mp3	b198386bb27fb4225ea79a5a7247a29457559f99f2689d2cffef15e3c31927de	మూడు దశలు విత్తమునకు		4	0	twenties	male_masculine	native speaker,native language,Hyderabadi		te	
6eadb22dab2ab811ab54ba036b25da8bc184677b2695efbad2e753eea56558737da69d454ab70aed5f3e99ab464e26cef59dac114d7816cb1b0e88b316cbaa1e	common_voice_te_40112605.mp3	030d1b7495c89284e02f40b7c922f929b56b0ec5be820417ba733fd211243e58	జుట్టు జుట్టు పట్టి కొట్టుకొనిరి		4	0	twenties	male_masculine	native speaker,native language,Hyderabadi		te	
6eadb22dab2ab811ab54ba036b25da8bc184677b2695efbad2e753eea56558737da69d454ab70aed5f3e99ab464e26cef59dac114d7816cb1b0e88b316cbaa1e	common_voice_te_40112708.mp3	cd68b29baa7f609965796bf5efb709b993b6cd32e71cc8f93226fd21fa7e40b9	తగు నుపాయమున్న తప్పు నపాయంబు		8	0	twenties	male_masculine	native speaker,native language,Hyderabadi		te	
6eadb22dab2ab811ab54ba036b25da8bc184677b2695efbad2e753eea56558737da69d454ab70aed5f3e99ab464e26cef59dac114d7816cb1b0e88b316cbaa1e	common_voice_te_40112735.mp3	f8cac1be03f98f7848a8ea07d7a475512d21cb98b8aded96a85e377a9805f08b	రత్నమాల పుట్ట రంధ్రాన పడవైచి		4	0	twenties	male_masculine	native speaker,native language,Hyderabadi		te	
6eadb22dab2ab811ab54ba036b25da8bc184677b2695efbad2e753eea56558737da69d454ab70aed5f3e99ab464e26cef59dac114d7816cb1b0e88b316cbaa1e	common_voice_te_40112816.mp3	0103e28d8a7d03fb38c1f6ed66c491873d6a749d8a2522698d4f2433b32b5808	బలవంతుడని		4	0	twenties	male_masculine	native speaker,native language,Hyderabadi		te	
6eadb22dab2ab811ab54ba036b25da8bc184677b2695efbad2e753eea56558737da69d454ab70aed5f3e99ab464e26cef59dac114d7816cb1b0e88b316cbaa1e	common_voice_te_40112833.mp3	a2b8455dfd767310b77b457663c05758fdc8271cc359f63076e14226da053ca7	సహజ గుణము లివ్వి చవట విద్యార్థికి		4	0	twenties	male_masculine	native speaker,native language,Hyderabadi		te	
6eadb22dab2ab811ab54ba036b25da8bc184677b2695efbad2e753eea56558737da69d454ab70aed5f3e99ab464e26cef59dac114d7816cb1b0e88b316cbaa1e	common_voice_te_40885981.mp3	a7f6dc64458b6eb67dee9ab18b53d29eba1da44e305d8d3c9e6d5824fa89e147	అడుసు త్రొక్కి కాలు కడుగుటేల		8	0	twenties	male_masculine	native speaker,native language,Hyderabadi		te	
6eadb22dab2ab811ab54ba036b25da8bc184677b2695efbad2e753eea56558737da69d454ab70aed5f3e99ab464e26cef59dac114d7816cb1b0e88b316cbaa1e	common_voice_te_40886097.mp3	90a540e1e4f2b3f7d20bb69612c09dc0d27200f8c7ffd8733266e0975057800f	స్వార్థపరతకంటె చావులేదు		4	0	twenties	male_masculine	native speaker,native language,Hyderabadi		te	
6eadb22dab2ab811ab54ba036b25da8bc184677b2695efbad2e753eea56558737da69d454ab70aed5f3e99ab464e26cef59dac114d7816cb1b0e88b316cbaa1e	common_voice_te_40894744.mp3	222814a165178811c7cca05f88f122b58fe080198dfc94c6720772ac0bd569e4	పెద్ద పెద్ద బండలను తొలిచి ధ్వజస్తంభం ఆకృతులుగా మలుస్తారు		4	0	twenties	male_masculine	native speaker,native language,Hyderabadi		te	
6eadb22dab2ab811ab54ba036b25da8bc184677b2695efbad2e753eea56558737da69d454ab70aed5f3e99ab464e26cef59dac114d7816cb1b0e88b316cbaa1e	common_voice_te_40894746.mp3	000e33a8c6fe0e6a7bc242e17ff20012c11203823e2c7f2a0292329bf62c6f28	కుమార శతకము		4	0	twenties	male_masculine	native speaker,native language,Hyderabadi		te	
6eadb22dab2ab811ab54ba036b25da8bc184677b2695efbad2e753eea56558737da69d454ab70aed5f3e99ab464e26cef59dac114d7816cb1b0e88b316cbaa1e	common_voice_te_40894900.mp3	00390e98d63b392737b086d172d57b18d225cf32585ec8577abf7125080a8ad3	దాడి చేయు వాడె		4	0	twenties	male_masculine	native speaker,native language,Hyderabadi		te	
6eadb22dab2ab811ab54ba036b25da8bc184677b2695efbad2e753eea56558737da69d454ab70aed5f3e99ab464e26cef59dac114d7816cb1b0e88b316cbaa1e	common_voice_te_40894943.mp3	1c1d46772fd93809d3d6c765de898cfc2333e5bce0859e6d23c5ff7381428e7e	దేవతలకు నిడక తినెడివాని		4	0	twenties	male_masculine	native speaker,native language,Hyderabadi		te	
6eadb22dab2ab811ab54ba036b25da8bc184677b2695efbad2e753eea56558737da69d454ab70aed5f3e99ab464e26cef59dac114d7816cb1b0e88b316cbaa1e	common_voice_te_40903844.mp3	380f09e1a1faa873e3ca7b72b4279c13454d4c92b3c1449cb4315f9a14021c85	చదువొక్కటే కాదు ఆటలు కూడా ముఖ్యమే		4	0	twenties	male_masculine	native speaker,native language,Hyderabadi		te	
6eadb22dab2ab811ab54ba036b25da8bc184677b2695efbad2e753eea56558737da69d454ab70aed5f3e99ab464e26cef59dac114d7816cb1b0e88b316cbaa1e	common_voice_te_40903915.mp3	24fcb30f30cc8d60db2eff6d9f5a8c0177083423dff1be439f90b3030f87968c	బాలమానసముల మేలుకొల్పు		4	0	twenties	male_masculine	native speaker,native language,Hyderabadi		te	
6eadb22dab2ab811ab54ba036b25da8bc184677b2695efbad2e753eea56558737da69d454ab70aed5f3e99ab464e26cef59dac114d7816cb1b0e88b316cbaa1e	common_voice_te_40903932.mp3	025d43f91172af1009b793cae14293bc0a0141f8cb2c6a3c4a5100b1033c2bb3	నేమిఫలంబు చేదువిడ		4	0	twenties	male_masculine	native speaker,native language,Hyderabadi		te	
6eadb22dab2ab811ab54ba036b25da8bc184677b2695efbad2e753eea56558737da69d454ab70aed5f3e99ab464e26cef59dac114d7816cb1b0e88b316cbaa1e	common_voice_te_40903937.mp3	01734f034eed408bd848fafc77810567549be84858e55645e8f058d839705420	చతురుదైన		4	0	twenties	male_masculine	native speaker,native language,Hyderabadi		te	
6eadb22dab2ab811ab54ba036b25da8bc184677b2695efbad2e753eea56558737da69d454ab70aed5f3e99ab464e26cef59dac114d7816cb1b0e88b316cbaa1e	common_voice_te_40903939.mp3	0154d2437f0ef588770780ed805e9bc80062e6e89c5346bd4bc81a3759de085c	మఱువరాదు		4	0	twenties	male_masculine	native speaker,native language,Hyderabadi		te	
6eadb22dab2ab811ab54ba036b25da8bc184677b2695efbad2e753eea56558737da69d454ab70aed5f3e99ab464e26cef59dac114d7816cb1b0e88b316cbaa1e	common_voice_te_40903958.mp3	0274dd081d73bc35d860f9eb973aa20f83b6fe4c19f481440402c3000852d42b	ప్రజలు రేబవళ్ళు పలుకు భాష		4	0	twenties	male_masculine	native speaker,native language,Hyderabadi		te	
6eadb22dab2ab811ab54ba036b25da8bc184677b2695efbad2e753eea56558737da69d454ab70aed5f3e99ab464e26cef59dac114d7816cb1b0e88b316cbaa1e	common_voice_te_41074884.mp3	01fed1f9a0e09e95af2e90000fe727463d7504b66b7de1c02ca70580ea406e16	స్వాతంత్ర మనరాదు		4	0	twenties	male_masculine	native speaker,native language,Hyderabadi		te	
6eadb22dab2ab811ab54ba036b25da8bc184677b2695efbad2e753eea56558737da69d454ab70aed5f3e99ab464e26cef59dac114d7816cb1b0e88b316cbaa1e	common_voice_te_41074895.mp3	01109e5c49d16400a00a20fe4696fc0345538270954e8551c9de6d7c66cd1d62	నీదు కరుణ లేక నేర్పులు కొరగావు		8	0	twenties	male_masculine	native speaker,native language,Hyderabadi		te	
6eadb22dab2ab811ab54ba036b25da8bc184677b2695efbad2e753eea56558737da69d454ab70aed5f3e99ab464e26cef59dac114d7816cb1b0e88b316cbaa1e	common_voice_te_41074898.mp3	25b232d31c6a95971a8b77f8cbe26281dd02c1c9c72719302e9ddeb57469810e	మదగజమ్ము వీడి		4	0	twenties	male_masculine	native speaker,native language,Hyderabadi		te	
